area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;upm;id_vivienda;id_hogar;estrato;fexp;periodo
2;050457;900702;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;050457900702;05045790070201206;050457900702012061;0522;67,930056326268;201912
2;050457;900702;012;07;1;2;2;2;2;2;2;3;2;1;1;3;3;2;2;3;3;2;2;2;2;2;2;2;050457900702;05045790070201207;050457900702012071;0522;67,930056326268;201912
1;050550;000103;012;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;050550000103;05055000010301201;050550000103012011;0512;347,582423035106;201912
1;050550;000103;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;050550000103;05055000010301202;050550000103012021;0512;347,582423035106;201912
1;050550;000103;012;03;1;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;3;2;050550000103;05055000010301203;050550000103012031;0512;347,582423035106;201912
1;050550;000103;012;04;1;2;3;1;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;050550000103;05055000010301204;050550000103012041;0512;347,582423035106;201912
1;050550;000103;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;050550000103;05055000010301206;050550000103012061;0512;347,582423035106;201912
1;050550;000103;012;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;050550000103;05055000010301207;050550000103012071;0512;347,582423035106;201912
1;050550;000103;012;09;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;050550000103;05055000010301209;050550000103012091;0512;347,582423035106;201912
1;050550;002105;099;01;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;050550002105;05055000210509901;050550002105099011;0513;211,347600329565;201912
1;050550;002105;099;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;3;1;3;1;050550002105;05055000210509902;050550002105099021;0513;211,347600329565;201912
1;050550;002105;099;03;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;050550002105;05055000210509903;050550002105099031;0513;211,347600329565;201912
1;050550;002105;099;04;1;2;2;2;2;4;2;4;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;050550002105;05055000210509904;050550002105099041;0513;211,347600329565;201912
1;050550;002105;099;05;1;3;3;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;3;2;3;2;050550002105;05055000210509905;050550002105099051;0513;211,347600329565;201912
1;050550;002105;099;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;050550002105;05055000210509906;050550002105099061;0513;211,347600329565;201912
1;050550;002105;099;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;050550002105;05055000210509907;050550002105099071;0513;211,347600329565;201912
2;050550;901202;099;01;1;2;3;2;2;3;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;050550901202;05055090120209901;050550901202099011;0523;134,174813148799;201912
2;050550;901202;099;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050550901202;05055090120209902;050550901202099021;0523;134,174813148799;201912
2;050550;901202;099;03;1;3;2;2;2;2;2;2;2;2;2;3;2;3;3;3;3;2;2;1;3;2;3;2;050550901202;05055090120209903;050550901202099031;0523;134,174813148799;201912
2;050550;901202;099;04;1;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;050550901202;05055090120209904;050550901202099041;0523;134,174813148799;201912
2;050550;901202;099;05;1;3;3;3;3;2;2;2;2;1;1;3;3;2;2;2;2;2;2;2;3;3;3;3;050550901202;05055090120209905;050550901202099051;0523;134,174813148799;201912
2;050550;901202;099;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050550901202;05055090120209906;050550901202099061;0523;134,174813148799;201912
2;050550;901202;099;07;1;3;2;3;3;2;3;3;3;3;3;3;2;3;2;2;2;2;2;2;3;3;3;3;050550901202;05055090120209907;050550901202099071;0523;134,174813148799;201912
2;050550;902701;099;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;050550902701;05055090270109901;050550902701099011;0523;72,2188989444317;201912
2;050550;902701;099;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;050550902701;05055090270109902;050550902701099021;0523;72,2188989444317;201912
2;050550;902701;099;03;1;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;2;2;2;3;2;3;3;050550902701;05055090270109903;050550902701099031;0523;72,2188989444317;201912
2;050550;902701;099;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;050550902701;05055090270109904;050550902701099041;0523;72,2188989444317;201912
2;050550;902701;099;05;1;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;3;1;3;3;050550902701;05055090270109905;050550902701099051;0523;72,2188989444317;201912
2;050550;902701;099;06;1;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;050550902701;05055090270109906;050550902701099061;0523;72,2188989444317;201912
2;050550;902701;099;07;1;1;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;3;1;3;2;050550902701;05055090270109907;050550902701099071;0523;72,2188989444317;201912
2;050550;903102;006;01;1;2;2;2;2;2;2;3;2;3;3;3;3;2;2;2;2;2;2;2;2;3;2;2;050550903102;05055090310200601;050550903102006011;0522;455,835462562963;201912
2;050550;903102;006;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;2;050550903102;05055090310200602;050550903102006021;0522;455,835462562963;201912
2;050550;903102;006;03;1;3;1;3;1;2;1;2;2;1;1;2;2;2;2;2;3;2;2;1;1;1;3;2;050550903102;05055090310200603;050550903102006031;0522;455,835462562963;201912
2;050550;903102;006;04;1;3;2;3;2;2;1;2;1;1;1;2;2;3;2;2;2;2;2;2;3;2;3;2;050550903102;05055090310200604;050550903102006041;0522;455,835462562963;201912
2;050550;903102;006;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;050550903102;05055090310200605;050550903102006051;0522;455,835462562963;201912
2;050550;903102;006;06;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050550903102;05055090310200606;050550903102006061;0522;455,835462562963;201912
2;050550;903102;006;07;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050550903102;05055090310200607;050550903102006071;0522;455,835462562963;201912
2;050550;903403;099;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;050550903403;05055090340309901;050550903403099011;0523;212,950833941208;201912
2;050550;903403;099;02;1;1;1;1;3;3;1;2;2;3;2;2;2;3;3;1;2;2;2;2;3;3;3;3;050550903403;05055090340309902;050550903403099021;0523;212,950833941208;201912
2;050550;903403;099;03;1;1;2;2;2;3;2;1;2;3;3;3;3;2;2;2;2;2;2;2;3;2;2;2;050550903403;05055090340309903;050550903403099031;0523;212,950833941208;201912
2;050550;903403;099;04;1;2;2;2;2;2;2;3;2;2;2;2;3;3;3;3;3;2;2;2;3;2;3;2;050550903403;05055090340309904;050550903403099041;0523;212,950833941208;201912
2;050550;903403;099;05;1;3;1;1;1;2;1;2;1;1;1;2;2;2;2;2;1;2;2;2;3;2;3;2;050550903403;05055090340309905;050550903403099051;0523;212,950833941208;201912
2;050550;903403;099;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050550903403;05055090340309906;050550903403099061;0523;212,950833941208;201912
2;050550;903403;099;07;1;3;2;3;2;2;3;2;3;3;2;2;2;2;2;2;3;2;2;2;3;2;3;2;050550903403;05055090340309907;050550903403099071;0523;212,950833941208;201912
2;050550;905201;006;01;1;3;3;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;050550905201;05055090520100601;050550905201006011;0521;271,552550347142;201912
2;050550;905201;006;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;050550905201;05055090520100602;050550905201006021;0521;271,552550347142;201912
2;050550;905201;006;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;050550905201;05055090520100603;050550905201006031;0521;271,552550347142;201912
2;050550;905201;006;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;050550905201;05055090520100604;050550905201006041;0521;271,552550347142;201912
2;050550;905201;006;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050550905201;05055090520100605;050550905201006051;0521;271,552550347142;201912
2;050550;905201;006;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;1;2;2;050550905201;05055090520100606;050550905201006061;0521;271,552550347142;201912
2;050550;905201;006;07;1;2;2;2;2;4;2;4;2;2;2;2;2;3;3;3;3;2;2;2;2;2;2;2;050550905201;05055090520100607;050550905201006071;0521;271,552550347142;201912
2;050552;900401;006;01;1;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;050552900401;05055290040100601;050552900401006011;0521;102,169733303212;201912
2;050552;900401;006;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050552900401;05055290040100602;050552900401006021;0521;102,169733303212;201912
2;050552;900401;006;03;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050552900401;05055290040100603;050552900401006031;0521;102,169733303212;201912
2;050552;900401;006;04;1;3;3;2;2;3;2;3;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3;3;050552900401;05055290040100604;050552900401006041;0521;102,169733303212;201912
2;050552;900401;006;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;050552900401;05055290040100605;050552900401006051;0521;102,169733303212;201912
2;050552;900401;006;06;1;3;2;2;2;4;2;4;2;2;1;1;2;1;2;2;3;2;2;2;2;2;3;3;050552900401;05055290040100606;050552900401006061;0521;102,169733303212;201912
2;050552;900401;006;07;1;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;050552900401;05055290040100607;050552900401006071;0521;102,169733303212;201912
2;050552;900403;012;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;050552900403;05055290040301201;050552900403012011;0521;147,403845130306;201912
2;050552;900403;012;02;1;2;2;3;3;3;3;2;2;2;2;2;2;2;3;3;3;2;2;2;3;3;3;3;050552900403;05055290040301202;050552900403012021;0521;147,403845130306;201912
2;050552;900403;012;03;1;3;2;3;3;3;2;3;2;2;2;3;3;2;2;2;2;2;2;2;3;2;3;3;050552900403;05055290040301203;050552900403012031;0521;147,403845130306;201912
2;050552;900403;012;04;1;3;3;2;2;3;2;3;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3;3;050552900403;05055290040301204;050552900403012041;0521;147,403845130306;201912
2;050552;900403;012;05;1;3;3;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050552900403;05055290040301205;050552900403012051;0521;147,403845130306;201912
2;050552;900403;012;06;1;3;2;1;2;2;3;2;3;2;2;2;2;2;2;2;3;2;2;2;3;1;3;1;050552900403;05055290040301206;050552900403012061;0521;147,403845130306;201912
2;050552;900403;012;07;1;3;2;2;2;4;2;4;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;050552900403;05055290040301207;050552900403012071;0521;147,403845130306;201912
2;050554;900602;012;01;1;2;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050554900602;05055490060201201;050554900602012011;0522;155,851391294093;201912
2;050554;900602;012;02;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050554900602;05055490060201202;050554900602012021;0522;155,851391294093;201912
2;050554;900602;012;03;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2;2;2;2;3;2;3;2;050554900602;05055490060201203;050554900602012031;0522;155,851391294093;201912
2;050554;900602;012;04;1;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;050554900602;05055490060201204;050554900602012041;0522;155,851391294093;201912
2;050554;900602;012;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;050554900602;05055490060201205;050554900602012051;0522;155,851391294093;201912
2;050554;900602;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;050554900602;05055490060201206;050554900602012061;0522;155,851391294093;201912
2;050554;900602;012;07;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;3;3;050554900602;05055490060201207;050554900602012071;0522;155,851391294093;201912
2;050650;901402;012;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;050650901402;05065090140201201;050650901402012011;0521;99,0691266166429;201912
2;050650;901402;012;02;1;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050650901402;05065090140201202;050650901402012021;0521;99,0691266166429;201912
2;050650;901402;012;03;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;050650901402;05065090140201203;050650901402012031;0521;99,0691266166429;201912
2;050650;901402;012;04;1;2;3;2;2;3;3;3;2;2;2;3;3;3;2;3;3;2;2;2;3;3;3;2;050650901402;05065090140201204;050650901402012041;0521;99,0691266166429;201912
2;050650;901402;012;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;050650901402;05065090140201205;050650901402012051;0521;99,0691266166429;201912
2;050650;901402;012;06;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;2;050650901402;05065090140201206;050650901402012061;0521;99,0691266166429;201912
2;050650;901402;012;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;050650901402;05065090140201207;050650901402012071;0521;99,0691266166429;201912
2;050653;901102;012;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050653901102;05065390110201201;050653901102012011;0521;291,973148896999;201912
2;050653;901102;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050653901102;05065390110201202;050653901102012021;0521;291,973148896999;201912
2;050653;901102;012;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;050653901102;05065390110201203;050653901102012031;0521;291,973148896999;201912
2;050653;901102;012;04;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050653901102;05065390110201204;050653901102012041;0521;291,973148896999;201912
2;050653;901102;012;05;1;3;2;2;2;4;2;4;2;1;1;3;3;3;3;3;3;2;2;2;2;2;2;2;050653901102;05065390110201205;050653901102012051;0521;291,973148896999;201912
2;050653;901102;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;050653901102;05065390110201206;050653901102012061;0521;291,973148896999;201912
2;050653;901102;012;07;1;1;2;2;2;3;2;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;050653901102;05065390110201207;050653901102012071;0521;291,973148896999;201912
2;050751;901401;006;01;1;2;2;2;2;4;2;4;2;2;2;2;2;2;1;2;2;2;2;2;3;2;2;2;050751901401;05075190140100601;050751901401006011;0522;186,019162273939;201912
2;050751;901401;006;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;3;3;3;3;050751901401;05075190140100603;050751901401006031;0522;186,019162273939;201912
2;050751;901401;006;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050751901401;05075190140100604;050751901401006041;0522;186,019162273939;201912
2;050751;901401;006;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;050751901401;05075190140100605;050751901401006051;0522;186,019162273939;201912
2;050751;901401;006;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;3;3;3;050751901401;05075190140100606;050751901401006061;0522;186,019162273939;201912
2;050751;901401;006;07;1;2;2;2;2;4;2;4;2;2;3;3;3;3;3;3;2;2;2;2;3;2;2;2;050751901401;05075190140100607;050751901401006071;0522;186,019162273939;201912
2;050751;901401;006;09;1;2;2;2;2;3;2;3;2;2;2;2;3;3;3;3;3;2;2;2;3;3;2;2;050751901401;05075190140100609;050751901401006091;0522;186,019162273939;201912
2;050752;900101;099;01;1;2;2;2;2;3;2;3;2;2;2;3;3;3;2;3;2;1;2;2;3;2;3;2;050752900101;05075290010109901;050752900101099011;0521;80,8175568632063;201912
2;050752;900101;099;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;050752900101;05075290010109902;050752900101099021;0521;80,8175568632063;201912
2;050752;900101;099;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050752900101;05075290010109903;050752900101099031;0521;80,8175568632063;201912
2;050752;900101;099;04;1;2;2;2;2;4;2;4;2;2;2;3;3;3;2;3;2;2;2;2;2;2;2;2;050752900101;05075290010109904;050752900101099041;0521;80,8175568632063;201912
2;050752;900101;099;05;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;2;050752900101;05075290010109905;050752900101099051;0521;80,8175568632063;201912
2;050752;900101;099;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050752900101;05075290010109906;050752900101099061;0521;80,8175568632063;201912
2;050752;900101;099;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;050752900101;05075290010109908;050752900101099081;0521;80,8175568632063;201912
2;050753;000105;006;01;1;2;2;2;2;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;050753000105;05075300010500601;050753000105006011;0522;224,316586593843;201912
2;050753;000105;006;02;1;3;3;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;2;050753000105;05075300010500602;050753000105006021;0522;224,316586593843;201912
2;050753;000105;006;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;050753000105;05075300010500603;050753000105006031;0522;224,316586593843;201912
2;050753;000105;006;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;2;3;3;050753000105;05075300010500604;050753000105006041;0522;224,316586593843;201912
2;050753;000105;006;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050753000105;05075300010500605;050753000105006051;0522;224,316586593843;201912
2;050753;000105;006;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;050753000105;05075300010500606;050753000105006061;0522;224,316586593843;201912
2;050753;000105;006;07;1;3;2;3;2;3;3;3;3;1;2;3;3;3;3;3;3;2;2;2;3;2;2;2;050753000105;05075300010500607;050753000105006071;0522;224,316586593843;201912
1;060150;001702;099;03;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;060150001702;06015000170209903;060150001702099031;0613;107,779479454911;201912
1;060150;001702;099;04;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;060150001702;06015000170209904;060150001702099041;0613;107,779479454911;201912
1;060150;001702;099;05;1;3;3;2;2;2;2;2;3;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;060150001702;06015000170209905;060150001702099051;0613;107,779479454911;201912
1;060150;001702;099;06;1;2;2;3;3;3;3;2;3;3;3;2;2;3;3;3;2;2;2;2;3;3;3;3;060150001702;06015000170209906;060150001702099061;0613;107,779479454911;201912
1;060150;001702;099;07;1;2;2;2;2;2;2;3;2;2;2;2;2;2;3;3;3;2;2;2;3;3;3;3;060150001702;06015000170209907;060150001702099071;0613;107,779479454911;201912
1;060150;001702;099;08;1;3;3;1;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;060150001702;06015000170209908;060150001702099081;0613;107,779479454911;201912
1;060150;001702;099;10;1;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;060150001702;06015000170209910;060150001702099101;0613;107,779479454911;201912
1;060150;001703;012;01;1;2;2;2;2;2;3;3;3;2;3;3;3;3;3;3;3;2;2;2;2;3;2;3;060150001703;06015000170301201;060150001703012011;0613;49,4389496673969;201912
1;060150;001703;012;02;1;2;2;2;2;3;3;4;2;2;2;2;3;3;3;3;3;2;2;2;2;2;2;2;060150001703;06015000170301202;060150001703012021;0613;49,4389496673969;201912
1;060150;001703;012;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;3;3;3;1;060150001703;06015000170301203;060150001703012031;0613;49,4389496673969;201912
1;060150;001703;012;04;1;2;2;2;2;3;3;3;3;2;3;3;3;3;3;3;3;2;2;2;2;2;3;2;060150001703;06015000170301204;060150001703012041;0613;49,4389496673969;201912
1;060150;001703;012;05;1;2;2;2;2;3;3;3;2;2;2;2;2;2;3;3;3;2;2;2;3;3;3;3;060150001703;06015000170301205;060150001703012051;0613;49,4389496673969;201912
1;060150;001703;012;06;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2;3;3;2;2;2;2;2;2;2;060150001703;06015000170301206;060150001703012061;0613;49,4389496673969;201912
1;060150;001703;012;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;2;3;3;060150001703;06015000170301208;060150001703012081;0613;49,4389496673969;201912
1;060150;008002;012;01;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;060150008002;06015000800201201;060150008002012011;0613;92,8738320731771;201912
1;060150;008002;012;02;1;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;060150008002;06015000800201202;060150008002012021;0613;92,8738320731771;201912
1;060150;008002;012;03;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;060150008002;06015000800201203;060150008002012031;0613;92,8738320731771;201912
1;060150;008002;012;04;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;060150008002;06015000800201204;060150008002012041;0613;92,8738320731771;201912
1;060150;008002;012;05;1;1;2;2;2;2;2;2;2;2;2;1;3;2;2;2;2;2;2;2;2;3;2;2;060150008002;06015000800201205;060150008002012051;0613;92,8738320731771;201912
1;060150;008002;012;06;1;2;1;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;3;2;3;2;060150008002;06015000800201206;060150008002012061;0613;92,8738320731771;201912
1;060150;008002;012;07;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;060150008002;06015000800201207;060150008002012071;0613;92,8738320731771;201912
1;060150;008305;012;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;060150008305;06015000830501201;060150008305012011;0613;227,667686778149;201912
1;060150;008305;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;060150008305;06015000830501202;060150008305012021;0613;227,667686778149;201912
1;060150;008305;012;03;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;060150008305;06015000830501203;060150008305012031;0613;227,667686778149;201912
1;060150;008305;012;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;060150008305;06015000830501204;060150008305012041;0613;227,667686778149;201912
1;060150;008305;012;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;060150008305;06015000830501205;060150008305012051;0613;227,667686778149;201912
1;060150;008305;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;060150008305;06015000830501206;060150008305012061;0613;227,667686778149;201912
1;060150;008305;012;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;060150008305;06015000830501207;060150008305012071;0613;227,667686778149;201912
1;060150;011802;006;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;060150011802;06015001180200601;060150011802006011;0612;102,244460524604;201912
1;060150;011802;006;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;060150011802;06015001180200602;060150011802006021;0612;102,244460524604;201912
1;060150;011802;006;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;060150011802;06015001180200603;060150011802006031;0612;102,244460524604;201912
1;060150;011802;006;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;060150011802;06015001180200605;060150011802006051;0612;102,244460524604;201912
1;060150;011802;006;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;060150011802;06015001180200606;060150011802006061;0612;102,244460524604;201912
1;060150;011802;006;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;060150011802;06015001180200607;060150011802006071;0612;102,244460524604;201912
1;060150;011802;006;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;060150011802;06015001180200608;060150011802006081;0612;102,244460524604;201912
1;060150;011903;099;01;1;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;2;2;2;2;3;2;2;060150011903;06015001190309901;060150011903099011;0612;65,566512738588;201912
1;060150;011903;099;02;1;2;2;2;2;4;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;060150011903;06015001190309902;060150011903099021;0612;65,566512738588;201912
1;060150;011903;099;03;1;2;2;2;2;4;3;4;3;3;3;3;3;3;3;2;3;2;2;2;3;3;3;3;060150011903;06015001190309903;060150011903099031;0612;65,566512738588;201912
1;060150;011903;099;04;1;2;2;2;2;2;2;3;3;3;3;2;3;3;3;3;3;2;2;2;3;3;3;3;060150011903;06015001190309904;060150011903099041;0612;65,566512738588;201912
1;060150;011903;099;05;1;2;2;2;2;2;2;3;2;2;2;2;2;2;3;3;3;2;2;2;3;3;3;3;060150011903;06015001190309905;060150011903099051;0612;65,566512738588;201912
1;060150;011903;099;06;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;060150011903;06015001190309906;060150011903099061;0612;65,566512738588;201912
1;060150;011903;099;07;1;2;2;2;2;2;2;3;3;3;2;2;3;3;3;3;3;2;2;2;3;3;3;3;060150011903;06015001190309907;060150011903099071;0612;65,566512738588;201912
1;060150;012601;099;01;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;060150012601;06015001260109901;060150012601099011;0613;63,8393978609882;201912
